category,title,resource,region,statusWord,message
Virtual Machines,VM Endpoint Protection,N/A,southeastasia,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,centralus,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,eastus,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,eastus2,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,westus,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,northcentralus,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,southcentralus,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,northeurope,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,westeurope,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,germanycentral,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,germanynortheast,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,germanywestcentral,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,germanynorth,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,switzerlandnorth,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,switzerlandwest,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,norwaywest,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,norwayeast,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,japanwest,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,japaneast,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,brazilsouth,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,australiaeast,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,australiasoutheast,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,southindia,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,centralindia,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,westindia,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,canadacentral,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,canadaeast,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,uksouth,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,ukwest,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,westcentralus,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,westus2,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,koreacentral,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,koreasouth,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,francecentral,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,francesouth,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,australiacentral,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,australiacentral2,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,southafricanorth,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,southafricawest,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,uaenorth,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,uaecentral,OK,No existing Virtual Machines found
Virtual Machines,VM Endpoint Protection,N/A,global,OK,No existing Virtual Machines found
Virtual Machines,VM Auto Update Enabled,N/A,eastasia,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,southeastasia,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,centralus,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,eastus,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,eastus2,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,westus,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,northcentralus,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,southcentralus,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,northeurope,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,westeurope,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,germanycentral,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,germanynortheast,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,germanywestcentral,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,germanynorth,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,switzerlandnorth,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,switzerlandwest,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,norwaywest,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,norwayeast,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,japanwest,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,japaneast,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,brazilsouth,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,australiaeast,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,australiasoutheast,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,southindia,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,centralindia,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,westindia,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,canadacentral,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,canadaeast,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,uksouth,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,ukwest,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,westcentralus,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,westus2,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,koreacentral,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,koreasouth,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,francecentral,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,francesouth,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,australiacentral,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,australiacentral2,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,southafricanorth,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,southafricawest,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,uaenorth,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,uaecentral,OK,No existing virtual machines found
Virtual Machines,VM Auto Update Enabled,N/A,global,OK,No existing virtual machines found
Virtual Machines,VM Availability Set Enabled,N/A,eastasia,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,southeastasia,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,centralus,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,eastus,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,eastus2,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,westus,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,northcentralus,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,southcentralus,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,northeurope,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,westeurope,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,germanycentral,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,germanynortheast,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,germanywestcentral,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,germanynorth,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,switzerlandnorth,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,switzerlandwest,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,norwaywest,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,norwayeast,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,japanwest,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,japaneast,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,brazilsouth,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,australiaeast,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,australiasoutheast,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,southindia,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,centralindia,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,westindia,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,canadacentral,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,canadaeast,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,uksouth,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,ukwest,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,westcentralus,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,westus2,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,koreacentral,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,koreasouth,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,francecentral,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,francesouth,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,australiacentral,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,australiacentral2,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,southafricanorth,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,southafricawest,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,uaenorth,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,uaecentral,OK,No existing Virtual Machines found
Virtual Machines,VM Availability Set Enabled,N/A,global,OK,No existing Virtual Machines found
Virtual Machines,Scale Set Multi Az,N/A,eastasia,OK,No existing Virtual Machine Scale Sets found
Virtual Machines,Scale Set Multi Az,N/A,southeastasia,OK,No existing Virtual Machine Scale Sets found
Virtual Machines,Scale Set Multi Az,N/A,centralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machines,Scale Set Multi Az,N/A,eastus,OK,No existing Virtual Machine Scale Sets found
Virtual Machines,Scale Set Multi Az,N/A,eastus2,OK,No existing Virtual Machine Scale Sets found
Virtual Machines,Scale Set Multi Az,N/A,westus,OK,No existing Virtual Machine Scale Sets found
Virtual Machines,Scale Set Multi Az,N/A,northcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machines,Scale Set Multi Az,N/A,southcentralus,OK,No existing Virtual Machine Scale Sets found
Virtual Machines,Scale Set Multi Az,N/A,northeurope,OK,No existing Virtual Machine Scale Sets found
Virtual Machines,Scale Set Multi Az,N/A,westeurope,OK,No existing Virtual Machine Scale Sets found
Virtual Machines,Scale Set Multi Az,N/A,germanycentral,OK,No existing Virtual Machine Scale Sets found
Virtual Machines,Scale Set Multi Az,N/A,germanynortheast,OK,No existing Virtual Machine Scale Sets found
Virtual Machines,Scale Set Multi Az,N/A,germanywestcentral,OK,No existing Virtual Machine Scale Sets found
